nome,partido,uf,MPV 447/2008,MPV 447/2008,MPV 447/2008,MPV 447/2008,MPV 449/2008,MPV 449/2008,MPV 449/2008,MPV 450/2008,MPV 450/2008,MPV 451/2008,MPV 451/2008,MPV 451/2008,MPV 451/2008,MPV 451/2008,MPV 451/2008,MPV 452/2008,MPV 452/2008,MPV 453/2009,MPV 454/2009,MPV 454/2009,MPV 454/2009,MPV 455/2009,MPV 457/2009,MPV 457/2009,MPV 457/2009,MPV 457/2009,MPV 457/2009,MPV 457/2009,MPV 458/2009,MPV 458/2009,MPV 458/2009,MPV 458/2009,MPV 458/2009,MPV 459/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 462/2009,MPV 462/2009,MPV 462/2009,MPV 462/2009,MPV 464/2009,MPV 465/2009,MPV 465/2009,MPV 465/2009,MPV 465/2009,MPV 465/2009,MPV 465/2009,MPV 466/2009,MPV 466/2009,MPV 466/2009,MPV 466/2009,MPV 466/2009,MPV 466/2009,MPV 466/2009,MPV 468/2009,MPV 469/2009,MPV 469/2009,MPV 469/2009,MPV 469/2009,MPV 469/2009,MPV 470/2009,MPV 470/2009,MPV 470/2009,MPV 470/2009,MPV 470/2009,MPV 470/2009,MPV 470/2009,MSC 134/2009,PDC 981/2008,PDC 981/2008,PEC 130/2007,PEC 22/1999,PEC 277/2008,PEC 277/2008,PEC 277/2008,PEC 277/2008,PEC 324/2009,PEC 324/2009,PEC 324/2009,PEC 336/2009,PEC 336/2009,PEC 351/2009,PEC 351/2009,PEC 391/2009,PEC 391/2009,PEC 413/2005,PEC 413/2005,PEC 47/2003,PEC 483/2005,PEC 483/2005,PL 1664/2007,PL 18/2007,PL 1825/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2660/1996,PL 2660/1996,PL 3021/2008,PL 451/1995,PL 5245/2009,PL 5245/2009,PL 5279/2009,PL 5312/2009,PL 5334/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5664/2009,PL 5798/2009,PL 5800/2005,PL 5829/2005,PL 5939/2009,PL 5939/2009,PL 5939/2009,PL 5939/2009,PL 5939/2009,PL 5940/2009,PL 5941/2009,PL 7703/2006,PL 7703/2006,PL 836/2003,PL 836/2003,PL 836/2003,PLP 12/2003,PLP 12/2003,PLP 217/2004,PLP 217/2004,PLP 28/2007,PLP 28/2007,PLP 28/2007,PLP 28/2007,PLP 462/2009,PLP 59/1999,REQ 5921/2009
Andreia Zito,PSDB,RJ,0,1,1,1,0,0,0,1,-1,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,-1,1,0,1,0,0,0,0,0,-1,-1,1,-1,-1,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,-1,-1,-1,-1,0,-1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0
Arnaldo Vianna,PDT,RJ,-1,-1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0,-1,1,-1,1,0,1,-1,1,1,-1,1,-1,-1,-1,-1,1,0,-1,0,0,-1,-1,1,-1,-1,-1,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,-1,1,-1,-1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,0,1,1,0,1,1,-1,0,-1,0,-1,1,0,0,-1,1,1,1,0,1,1,1,1,0,1,-1,-1,-1,-1,1,1,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,1
Brizola Neto,PDT,RJ,-1,-1,-1,0,-1,-1,-1,0,0,0,1,-1,-1,1,-1,1,1,-1,0,-1,-1,0,-1,1,-1,1,0,0,-1,1,1,-1,1,-1,0,-1,-1,1,0,0,-1,-1,-1,0,0,-1,-1,0,-1,1,0,-1,0,0,0,-1,-1,1,0,1,1,-1,1,0,0,0,0,-1,-1,-1,1,-1,0,1,0,0,0,1,1,-1,1,0,1,0,0,1,0,-1,-1,1,1,1,0,0,1,1,0,0,1,0,-1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,1,1,1,1,0,1,1,-1,1,-1,-1,1,-1,-1,-1,0,-1,0,0,1,-1,-1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,-1,1,-1,0,1,0
Filipe Pereira,PSC,RJ,-1,-1,1,-1,0,0,-1,-1,1,0,1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,-1,1,1,0,1,0,-1,1,0,0,0,-1,-1,1,0,-1,1,-1,-1,0,-1,1,0,0,1,-1,-1,-1,-1,1,-1,1,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,1,-1,1,0,1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,-1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,-1,1,1,0
Geraldo Pudim,PMDB,RJ,-1,-1,1,1,0,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,0,1,1,-1,1,0,-1,1,0,1,-1,-1,-1,1,1,1,0,1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,-1,-1,1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0
Léo Vivas,PRB,RJ,0,1,1,-1,0,-1,-1,-1,-1,-1,1,0,1,1,1,1,1,-1,-1,0,0,-1,-1,1,-1,1,0,1,-1,1,1,-1,1,-1,-1,1,-1,1,0,1,0,-1,0,0,-1,1,-1,-1,-1,1,-1,1,0,-1,-1,-1,0,0,-1,1,1,-1,1,0,1,-1,0,-1,-1,0,1,-1,0,-1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0,0,1,1,0,1,1,-1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,-1,1,-1,1,1,0
Leandro Sampaio,PPS,RJ,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,1,0,0,0,0,0,-1,0,-1,-1,1,-1,1,-1,-1,0,-1,0,0,-1,0,-1,0,1,-1,0,0,0,0,0,0,-1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,-1,1,0,0,1,1,1,1,0,1,1,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,0,1,1,0,-1,0,-1,-1,-1,-1,-1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,-1,1,0,0
Pastor Manoel Ferreira,PTB,RJ,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,-1,1,1,1,1,-1,0,0,-1,-1,0,0,0,0,1,1,-1,1,1,-1,1,0,0,0,0,0,-1,0,0,0,-1,1,0,1,-1,0,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
Marcelo Itagiba,PMDB,RJ,-1,-1,1,1,1,-1,0,-1,-1,-1,1,-1,0,1,-1,-1,-1,-1,-1,0,-1,1,-1,1,-1,1,-1,-1,0,1,1,-1,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,1,0,0,1,0,1,0,1,-1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,-1,-1,1,1,0,1,-1,0,0,0,0,0,1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,0,0,1,0,0,-1,0,0,0,0,-1,-1,1,0,0,-1,1,0,0,1,1,0,-1,1,-1,1,1,0
Cida Diogo,PT,RJ,0,-1,-1,-1,-1,0,-1,-1,1,0,1,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,0,0,-1,1,1,-1,1,0,-1,1,0,1,0,-1,-1,-1,0,-1,-1,1,-1,-1,0,0,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,1,-1,-1,-1,1,-1,-1,0,0,-1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,1,0,1,0,1,-1,-1,1,-1,-1,-1,0,1,-1,1,1,1,0,-1,1,1,1,1,1,-1,1,0,0,1,1,1,1,0,0,0,0,1,1,0
Marina Maggessi,PPS,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neilton Mulim,PR,RJ,-1,-1,1,1,0,0,0,-1,1,-1,1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,-1,1,-1,0,1,1,-1,0,0,0,0,1,0,0,0,0,0,-1,-1,1,1,1,1,1,0,-1,-1,1,0,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,-1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,0,0,1,0,0,1,-1,-1,-1,-1,1,1,1,-1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,-1,0,-1,0,1,0
Otavio Leite,PSDB,RJ,0,1,1,1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,-1,0,-1,0,-1,-1,1,0,0,0,-1,1,0,0,0,0,1,-1,1,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,-1,0,1,-1,1,0,1,1,1,-1,-1,1,0,0,1,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,0,1,1,0,0,-1,-1,0,-1,0,-1,-1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
Vinicius Carvalho,PTdoB,RJ,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,0,-1,1,1,1,1,1,0,1,0,1,0,0,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0,1,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,-1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,1,1,1,-1,0,-1,-1,-1,1,0,-1,1,0,0,1,1,-1,-1,0,1,0,0,1,-1,0,1,0,1,1,0,0,1,-1,1,-1,1,0,0
Fábio Faria,PMN,RN,0,1,-1,1,-1,-1,-1,0,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,1,1,-1,1,1,0,1,0,1,0,0,-1,1,-1,1,0,1,1,0,0,0,0,0,-1,1,-1,-1,-1,1,0,1,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1,0,0,0,0,0,0,-1,0,0,-1,-1,1,-1,0,0,1,1,1,1,0,1,0,1,-1,-1,1,1,1,-1,1,-1,0,1,1,-1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,-1,1,-1,1,0,0
João Maia,PR,RN,-1,0,1,-1,0,0,-1,0,1,0,1,0,-1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-1,1,-1,0,1,0,1,0,-1,1,1,1,0,0,1,-1,0,-1,1,-1,-1,1,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1,0,0,0,-1,1,0,-1,0,1,-1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,-1,1,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,-1,-1,1,1,1,1,0,1,0,1,-1,0,0,1,1,0,0,0,0,0,0,0
Rogério Marinho,PSB,RN,0,1,-1,1,1,0,1,1,-1,1,-1,0,1,-1,-1,0,-1,-1,0,0,0,1,1,0,0,0,0,-1,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Ernandes Amorim,PTB,RO,0,0,0,0,-1,-1,1,0,1,-1,1,-1,-1,1,1,0,1,-1,0,-1,-1,0,-1,0,-1,0,0,1,-1,1,1,-1,1,-1,-1,1,0,1,0,-1,0,1,-1,1,1,1,0,-1,-1,0,1,1,1,0,-1,-1,0,1,-1,0,1,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,-1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,0,0,0,-1,1,-1,-1,0,0,-1,0,0,1,0,0,-1,1,1,1,1,0,1,-1,1,1,1,-1,1,0,0,1,0,1,0,0,-1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,-1,0,1,1,1,0
Lindomar Garçon,PV,RO,-1,-1,1,1,-1,0,-1,1,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,1,0,-1,1,1,0,1,-1,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,-1,0,0,-1,1,0,-1,1,-1,1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,-1,-1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,-1,-1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,-1,1,0,1,1,1,0,-1,1,1,1,1,1,-1,1,1,0,-1,-1,0,0,1,-1,0,-1,1,1,1
Mauro Nazif,PSB,RO,0,0,1,1,-1,0,-1,0,1,0,-1,0,1,1,1,1,1,-1,-1,0,-1,0,0,1,-1,1,0,0,0,0,1,1,1,0,0,-1,0,1,0,1,-1,-1,-1,0,1,1,1,0,-1,1,-1,1,0,-1,-1,0,-1,1,-1,1,0,0,-1,-1,-1,0,0,-1,-1,0,0,0,-1,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0,-1,0,-1,-1,0,1,-1,-1,-1,0,-1,0,-1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,-1,1,1,1,1,1,-1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,-1,1,1,0
Moreira Mendes,PPS,RO,0,1,0,1,1,0,0,1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,-1,0,-1,-1,1,-1,-1,-1,-1,0,0,0,-1,-1,1,-1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,-1,1,1,1,0,1,1,1,1,1,1,0,1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,0,-1,1,1,1,-1,0,-1,1,0,1,1,1,0,-1,1,1,1,1,0
Edio Lopes,PMDB,RR,1,1,-1,-1,-1,-1,1,-1,0,-1,1,-1,0,1,1,1,-1,-1,-1,-1,-1,0,0,1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,0,-1,-1,-1,-1,1,1,1,1,0,0,1,-1,1,0,-1,0,0,0,1,-1,1,1,0,-1,0,-1,-1,1,-1,-1,0,1,-1,-1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,-1,-1,0,1,-1,-1,1,1,0,1,1,1,0,1,1,1,1,-1,0,-1,-1,1,0,-1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0
Neudo Campos,PP,RR,-1,1,1,1,-1,-1,-1,-1,-1,0,0,-1,-1,1,1,1,1,-1,-1,-1,-1,0,-1,1,-1,1,1,1,0,-1,1,-1,-1,1,-1,1,0,1,0,-1,-1,1,-1,0,1,0,-1,0,-1,1,0,0,1,-1,-1,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1,1,1,0,-1,1,0,-1,0,1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,0,-1,-1,-1,1,-1,-1,-1,0,1,-1,1,1,1,-1,0,0,0,1,1,1,1,-1,1,0,1,0,1,1,0,0,1,-1,1,1,0
Urzeni Rocha,PSDB,RR,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,-1,0,0,1,0,1,0,0,1,1,1,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,-1,0,0,1,0,0,0,-1,0,-1,-1,0,0,0,1,0,1,1,0,0,1,1,1,-1,1,1,0,1,0
Vieira da Cunha,PDT,RS,-1,0,-1,-1,0,-1,-1,0,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,1,-1,1,-1,0,0,1,-1,1,1,0,0,-1,-1,-1,-1,1,0,0,0,0,-1,-1,1,1,-1,0,0,0,0,0,-1,0,0,-1,-1,1,-1,1,1,-1,0,0,0,0,1,-1,-1,-1,1,-1,-1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,-1,0,0,1,1,1,1,0,1,0,0,1,1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,1,0,1,1,1,1,1,0,1,1,-1,-1,1,0,-1,0,0,1,0,1,1,0,-1,1,0,1,1,0,1,0,0,1,-1,-1,1,1,0,0,0,0,1,1,0
Pepe Vargas,PT,RS,-1,0,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,-1,1,0,-1,0,-1,1,1,0,-1,-1,0,-1,-1,1,0,-1,-1,1,-1,-1,1,-1,-1,0,0,0,0,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,0,-1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,-1,1,1,0,0,1,1,1,-1,1,-1,-1,-1,1,-1,-1,0,1,-1,1,-1,1,1,1,1,0,1,1,-1,-1,1,-1,-1,-1,-1,0,0,1,1,0,-1,-1,1,1,0,0,-1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0
Ibsen Pinheiro,PMDB,RS,-1,0,1,1,0,-1,0,0,-1,0,1,-1,0,0,0,1,1,-1,0,0,-1,-1,0,0,0,0,0,0,-1,1,1,0,0,1,-1,1,-1,1,0,1,1,-1,-1,1,1,0,-1,-1,-1,1,0,1,1,-1,-1,0,0,1,0,1,0,-1,-1,-1,-1,-1,1,0,-1,-1,0,0,-1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,1,1,-1,0,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,1,0,0,0,1,-1,-1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0
Luiz Carlos Busato,PTB,RS,-1,0,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,0,0,-1,0,0,-1,0,0,1,0,1,-1,1,1,-1,1,1,0,1,-1,1,-1,-1,-1,1,1,1,1,1,0,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,0,0,-1,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,0,0,0,0,0,-1,1,-1,-1,0,1,-1,1,-1,1,0,1,0,0,1,-1,-1,1,0,1,1,-1,0,0,0,1,1,1,-1,-1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0
Manuela D`Ávila,PCdoB,RS,0,1,-1,1,0,0,-1,-1,-1,-1,0,-1,-1,1,1,0,0,-1,0,-1,-1,-1,-1,1,-1,0,1,1,-1,1,1,-1,1,0,-1,0,-1,1,0,-1,1,-1,-1,-1,1,1,0,-1,-1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,0,-1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,-1,1,0,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,0,0,1,1,0,0,1,0,0,1,0,1,-1,-1,1,-1,1,0,1,-1,1,1,0,0,0,0,0,0,0,0,-1,1,-1,1,1,1,1,1,1,0,1,-1,1,1,0
Paulo Roberto Pereira,PTB,RS,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,0,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,0,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1,0,1,1,-1,1,-1,-1,-1,1,-1,-1,0,1,1,1,-1,1,1,1,1,0,1,-1,1,1,1,0,-1,-1,0,0,1,0,1,1,-1,-1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,1
Renato Molling,PP,RS,-1,0,1,1,-1,-1,0,0,0,0,1,0,0,0,0,1,1,-1,-1,-1,-1,0,-1,1,-1,0,0,1,-1,1,1,-1,1,0,0,1,-1,-1,0,-1,-1,1,-1,1,1,0,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,-1,1,1,-1,1,1,1,1,1,0,1,0,-1,0,0,-1,-1,1,0,-1,-1,1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,0,0,1,-1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,-1,1,1,0
Professor Ruy Pauletti,PSDB,RS,0,1,1,1,0,0,0,0,-1,0,0,0,1,-1,0,0,-1,1,0,0,-1,0,1,0,0,0,0,0,0,-1,-1,1,-1,1,0,0,0,-1,0,-1,-1,1,-1,-1,0,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,-1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,1,1,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,1,-1,1,-1,1,0,1,1,1,1,0,0,0,1,1,0
Sérgio Moraes,PTB,RS,-1,-1,-1,1,0,0,-1,-1,1,-1,1,0,0,0,0,1,1,0,-1,-1,-1,0,-1,0,0,0,1,1,0,1,1,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,0,-1,0,-1,1,-1,-1,-1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,-1,1,1,1,1,0,1,0,1,0,1,0,-1,1,-1,-1,-1,1,-1,-1,0,1,-1,1,-1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,-1,-1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,-1,1,1,0,1,0
Vilson Covatti,PP,RS,-1,1,1,1,0,-1,-1,-1,0,-1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,-1,0,0,1,-1,-1,0,1,-1,1,0,1,0,-1,0,0,0,-1,1,0,-1,-1,0,1,-1,1,1,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,-1,-1,1,1,-1,-1,1,1,0,0,0,1,1,-1,0,-1,-1,0,0,-1,-1,-1,1,-1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,-1,1,-1,0,1,0
